"Eff_Date","Course_ID","Status","Short_Title","Long_Title","Min_Units","Max_Units","Prgrss_Unt","Grading","Last_Crse","Enrl_Unt_Calc","Descr"
"01/01/2017","108946","A","Hon Philosophy Thesis FY Cont","Honours Philosophy Thesis FY Continuing","0.00","0.00","6.00","M10","N","1","The honours thesis provides an opportunity to investigate a philosophical problem in depth. Students will research and write an extended piece that presents a coherent and detailed argument for a philosophical position, or that compares and contrasts viewpoints in a contemporary debate. They will learn to: i) critically analyse philosophical material, ii) map out an argument strategy, and iii) prepare and present a scholarly document, all at an advanced level, and with a focus on the current state of play in some domain of philosophy. The honours thesis is a preliminary apprentice piece; not as detailed or significant as a Masters or PhD thesis, but a first step in the process of becoming an independent researcher."
"01/01/2017","108947","A","Hon Philosophy Thesis FY Final","Honours Philosophy Thesis FY Final","12.00","12.00","6.00","M10","Y","1","The honours thesis provides an opportunity to investigate a philosophical problem in depth. Students will research and write an extended piece that presents a coherent and detailed argument for a philosophical position, or that compares and contrasts viewpoints in a contemporary debate. They will learn to: i) critically analyse philosophical material, ii) map out an argument strategy, and iii) prepare and present a scholarly document, all at an advanced level, and with a focus on the current state of play in some domain of philosophy. The honours thesis is a preliminary apprentice piece; not as detailed or significant as a Masters or PhD thesis, but a first step in the process of becoming an independent researcher."
"01/01/2017","108948","A","Hons Politics Thesis","Honours Politics & International Studies Thesis","12.00","12.00","12.00","M10","N","1","In this course students will choose a thesis topic in consultation with their supervisor. Students will attend a Thesis Writing Workshop, devise their research topic, refine their methodology and conduct preliminary research. The thesis will be 15,000 words in length."
"01/01/2017","108949","A","Climate Change Law","Climate Change Law","3.00","3.00","3.00","M10","N","1","Climate change poses enormous challenges due to its wide-ranging implications and long-term effects to the environment, economy and society. This course examines the various legal regimes, approaches and responses to climate change at the international and national level from the United Nations Framework Convention on Climate Change to Australian federal, state and local legislation. It will also consider the broader scientific, policy, ethical and normative debates that overlay and add context to the legal measures and solutions-undertaken to mitigate and adapt to climate change."
"01/01/2017","108950","A","Business Tax & GST Law","Business Tax & GST Law","3.00","3.00","3.00","M10","N","1","The objective of the course is to help students understand the law and application of key types of business taxes with a particular focus on the goods and services tax. The course aims to build upon the concepts covered in Income Tax Law and that subject, or an equivalent undergraduate Income Tax Law subject, is assumed knowledge.  Topics to be covered include: an Introduction to Business Taxes, including a review of the taxation of business income and a review of recent business tax reforms and a discussion on some topical specific business tax issues such as capital allowances, personal services income rules, non-commercial loss rules and interest deduction issues; Business Tax Entity Issues, including taxation of entity distributions, treatment of losses and entity consolidations; Capital Gains Tax Special Topics, including roll-over relief and the application of the Small Business CGT concessions; Goods and Services Tax fundamental concepts; Remuneration Taxes, including fringe benefits tax and superannuation rules; State Business Taxes, including land tax, payroll tax and stamp duties and International tax issues. The course will apply the concepts to facilitate tax planning with particular emphasis on the various issues that apply on the acquisition and disposal of a business."
"01/01/2017","108951","A","Relational Corp Governance","Relational Corporate Governance  (UG)","3.00","3.00","3.00","M10","N","1","The world-wide crisis in financial markets and, in particular, the repercussions on equities markets around the world consequent on the 'credit crunch' of 2008-9 and beyond has once again focused attention on corporate governance.  Indeed, the fallout from the Global Financial Crisis (GFC) continues to have dramatic regulatory, social, economic and political effects around the world.


The crux of the GFC is widely acknowledged as a combination of failures in regulatory supervision, 'gate-keeping' by intermediaries, greed and fundamental failings of internal corporate governance. Yet, pre-GFC corporate collapses such as those of Enron and WorldCom in the US, HIH Insurance in Australia and collapses in other countries painted a similar picture.  More recent!/,' collapses such as that of the Hastie Group in Australia in 2012 prompt us to examine what lessons  from these collapses have failed to be learnt?  And what measures could have been taken - prospectively-to avoid the abyss?"
"01/01/2017","108952","A","Relational Corp Governance PG","Relational Corporate Governance (PG)","3.00","3.00","3.00","M10","N","1","The world-wide crisis in financial markets and, in particular, the repercussions on equities markets around the world consequent on the ?credit crunch? of 2008-9 and beyond has once again focused attention on corporate governance.  Indeed, the fallout from the Global Financial Crisis (GFC) continues to have dramatic regulatory, social, economic and political effects around the world.

The crux of the GFC is widely acknowledged as a combination of failures in regulatory supervision, ?gate-keeping? by intermediaries, greed and fundamental failings of internal corporate governance.  Yet, pre-GFC corporate collapses such as those of Enron and WorldCom in the US, HIH Insurance in Australia and collapses in other countries painted a similar picture.  More recently, collapses such as that of the Hastie Group in Australia in 2012 prompt us to examine what lessons from these collapses have failed to be learnt?  And what measures could have been taken ? prospectively ? to avoid the abyss?"
"01/01/2017","108953","A","Language for Study - Part A","Language for Study - Part A","0.00","0.00","0.00","NOG","N","2","This course provides students with language support and development opportunities to learn and interact successfully in an English speaking academic environment. It will focus particularly on the development of communication, group work and presentation skills. In terms of writing output, the course will cover referencing, paraphrasing, academic vocabulary and grammar structures, which will be applicable to subjects that require language-rich written responses and research support. Techniques for comprehension and note-taking (from written and audio sources) will also be covered. Students will be required to work in a group to develop and deliver a formal academic oral presentation and academic writing skills will be developed by collecting and collating written work from their courses in a portfolio which will be checked weekly with students receiving personalised feedback."
"01/01/2017","108954","A","Language for Study - Part B","Language for Study - Part B","0.00","0.00","0.00","GS8","Y","2","This course provides students with language support and development opportunities to learn and interact successfully in an English speaking academic environment. It will focus particularly on the development of communication, group work and presentation skills. In terms of writing output, the course will cover referencing, paraphrasing, academic vocabulary and grammar structures, which will be applicable to subjects that require language-rich written responses and research support. Techniques for comprehension and note-taking (from written and audio sources) will also be covered. Students will be required to work in a group to develop and deliver a formal academic oral presentation and academic writing skills will be developed by collecting and collating written work from their courses in a portfolio which will be checked weekly with students receiving personalised feedback."
"01/01/2017","108955","A","Secure Programming UG","Secure Programming","3.00","3.00","3.00","M10","N","1","The purpose of the course is to learn about secure software, including its design, implementation and maintenance. During the course students will be exposed to a selection of topics from the following: performing threat modelling, issues in authentication and authorisation, auditing for security, input sanitising, TOCTOU vulnerabilities, memory management issues, fixing vulnerabilities and patch distribution. The course requires previous programming experience and some understanding of computer systems."
"01/01/2017","108956","A","Mining Big Data UG","Mining Big Data","3.00","3.00","3.00","M10","N","1","The Web and Internet Commerce provide extremely large datasets from which important information can be extracted by data mining. This course will cover practical algorithms for solving key problems in mining of massive datasets. It focuses on parallel algorithmic techniques that are used for large datasets in the area of cloud computing. Furthermore, stream processing algorithms for data streams that arrive constantly, page ranking algorithms for web search, and online advertisement systems are studied in detail."
"01/01/2017","108957","A","Alg Design Data Structures PG","Algorithm Design and Data Structures","3.00","3.00","3.00","M10","N","1","Introduces the fundamental concepts of data structures and the algorithms that proceed from them, and aspects of software engineering. Topics include recursion, the underlying philosophy of object-oriented programming, fundamental data structures (including stacks, queues, linked lists, hash tables, and trees), the basics of algorithmic analysis, and an introduction to the principles of language translation. - Review of elementary programming concepts - Fundamental data structures: Stacks; queues; linked lists - Object-oriented programming: Object-oriented design; encapsulation and information hiding; classes; separation of behaviour and implementation; class hierarchies; inheritance; polymorphism - Fundamental computing algorithms: O(N log N) sorting algorithms; - Recursion: The concept of recursion; recursive mathematical functions; simple recursive procedures; divide-and-conquer strategies; recursive backtracking; implementation of recursion - Basic algorithmic analysis: Asymptotic analysis of upper and average complexity bounds; identifying differences among best, average, and worst case behaviours; big ""O,"" little ""o,"" omega, and theta notation; - Algorithmic strategies: Brute-force algorithms; greedy algorithms; divide-and-conquer; backtracking; branch-and-bound; heuristics; pattern matching and string/text algorithms; numerical approximation algorithms - Overview of programming languages: Programming paradigms - Software engineering: Software validation; testing fundamentals, including test plan creation and test case generation; object-oriented testing - Software evolution: Software maintenance; characteristics of maintainable software; reengineering; legacy systems; software reuse."
"01/01/2017","108958","A","Advanced Algorithms UG","Advanced Algorithms","3.00","3.00","3.00","M10","N","1","The development of a sound theoretical understanding of advanced algorithms and practical problem solving skills using them.  Advanced algorithm topics chosen from: Dynamic Programming, Linear Programming, Matching, Max Flow / Min Cut, P and NP, Approximation Algorithms, Randomized Algorithms, Computational Geometry."
"01/01/2017","108959","A","Web and Database Computing PG","Web and Database Computing","3.00","3.00","3.00","M10","N","1","A modern introduction to designing and creating web-based applications. The course covers client-server architecture, database fundamentals, and the principles behind writing software that functions over networks. Widely used web development languages and environments are compared and will be used by students to implement their own applications."
"01/01/2017","108960","A","Web & Database Computing UG","Web & Database Computing","3.00","3.00","3.00","M10","N","1","A modern introduction to designing and creating web-based applications.  The course covers client-server architecture, database fundamentals and the principles behind writing software that functions over networks.  Widely used web development languages and environments are compared and will be used by students to implement their own applications."
"01/01/2017","108961","A","Pharmaceutical Formulation","Pharmaceutical Formulation and Manufacturing","3.00","3.00","3.00","M10","N","1","The course addresses the design principles of pharmaceutical formulation, dosage forms and current industrial manufacturing practices for common dosage forms. Three main parts are covered in the course: colloid science and formulation, different drug forms (solid, semi-solid, cream and suspension, liquid dosage forms and novel drug forms under development), and solid dosage form manufacturing process (tablets and capsules).  The course is delivered through a combination of lecture, tutorials, self-directed learning activities. You should be able to select the correct dosage forms for a given drug and to design a manufacturing process for the selected dosage form upon successful completion of the course."
"01/01/2017","108962","A","In Search Australia's Music II","In Search of Australia's Music II","3.00","3.00","3.00","M10","N","1","Australia's social and cultural diversity is reflected in the richness of its musical fabric. The music of Indigenous Australians sits alongside the musical traditions of European and non-European immigrants. Art music, jazz and contemporary popular music styles vie for the attentions of an increasingly culturally diverse Australian population. This course draws on the expertise of key music practitioners and commentators in order to explore the rich tapestry that is Australia's music."
"01/01/2017","108963","A","In Search Australias Music III","In Search of Australia's Music III","3.00","3.00","3.00","M10","N","1","Australia's social and cultural diversity is reflected in the richness of its musical fabric. The music of Indigenous Australians sits alongside the musical traditions of European and non-European immigrants. Art music, jazz and contemporary popular music styles vie for the attentions of an increasingly culturally diverse Australian population. This course draws on the expertise of key music practitioners and commentators in order to explore the rich tapestry that is Australia's music. Students will be required to argue, in a research essay supported by a class presentation, the case for and/or against the existence of a uniquely Australian musical identity."
"01/01/2017","108964","A","Shakespeare","Shakespeare","3.00","3.00","3.00","M10","N","1","This course will look closely at four Shakespeare plays, one each from the major genres of comedy, tragedy, tragi-comedy (romance), and history. Topics covered will include character, form, spectacle, theme, sources, the original conditions of production and performance, and the reproduction of Shakespeare's plays in a contemporary context. Students will be introduced to a range of critical approaches to Shakespeare's plays, and will be encouraged to reflect on questions of canonicity, cultural value and authority, and the politics of production and reproduction. The course is suitable for students with little or no prior knowledge of Shakespeare, those wishing to become more familiar with the playwright's work, and those aiming to teach Shakespeare."
"01/01/2017","108965","A","Digital Systems","Digital Systems","3.00","3.00","3.00","M10","N","1","This course develops engineering capabilities pertaining to the design of digital electronic systems. Designs for contemporary implementation technologies are expressed using circuit schematics and a hardware description language. System architecture, microarchitecture and interfacing concepts are developed through an extended case study of a commercial microprocessor. Students undertake an independent research exercise on a question related to the future of digital electronics technology."
"01/01/2017","108966","A","Electronic Circuits","Electronic Circuits","3.00","3.00","3.00","M10","N","1","Principles, analysis and applications of diodes, bipolar junction transistors and field-effect transistors. Amplifier concepts (types, equivalent circuit, gain, frequency response etc). Review of op-amps and discussion of non-idealities. Introduction to active filters and resonant circuits. Introduction to soldering."
"01/01/2017","108967","A","Electric Energy Conversion","Electric Energy Conversion","3.00","3.00","3.00","M10","N","1","This course provides a general introduction to power engineering. It focuses mainly on the principles, modelling and analysis of DC and AC electrical machines and transformers. The principles of electric drives and power systems are also discussed."
"01/01/2017","108968","A","Design & Innovation","Design & Innovation","3.00","3.00","3.00","M10","N","1","The course introduces the engineering processes of planning, design and innovation, including ethical, social and environmental responsibilities of professional engineers. Topics include; The work of engineers and their outputs; systems engineering concepts; the life cycle of systems; risk, safety and sustainability; the engineering method; design thinking; innovation and creation; managing engineering projects; engineering and business; engineering and society; regulations and social constraints; ethics; working in teams; professional competencies."
"01/01/2017","108969","A","Digital Signal Processing","Digital Signal Processing","3.00","3.00","3.00","M10","N","1","This course provides an introduction to processing of discrete-time (DT) signals. Fundamental principles of DT systems and signals, in both time and Fourier domains, are presented. These are followed by modern applications of digital signal processing (e.g telecommunications). Throughout the course, the focus is on developing techniques and algorithms for solving discrete-time signal processing problems."
"01/01/2017","108970","A","Counselling Skills 1","Counselling Skills 1","3.00","3.00","3.00","GS8","N","1","Counselling Skills 1 introduces the students to the fundamental elements of counselling.
In addition to understanding the theoretical perspectives that underpin core counselling practice, students will develop a range of discrete skills including: attending, observing, listening, responding accurately and empathically to clients, and identifying inappropriate and unhelpful practices.
Students will be given maximum opportunity to develop their counselling skills in a structured and supportive environment."
"01/01/2017","108971","A","Ethics in the Workplace","Ethics in the Workplace","3.00","3.00","3.00","M10","N","1","This course will introduce students to the key philosophical and theoretical approaches which guide current ethical practice. Areas covered include general ethical theories and approaches that can inform ethical behaviour, relevant legislation plus codes of professional conduct and ethics, as well as specific topics such as consent, confidentiality and privacy, case-note and record keeping, working with vulnerable and/or marginalised populations, and some common issues and dilemmas which may arise in practice. Learning activities will include small-group workshops and role plays, online videos, as well as opportunities for individual reflection."
"01/01/2017","108972","A","Attachment Across the Lifespan","Attachment Across the Lifespan","3.00","3.00","3.00","M10","N","1","Emotional security has a significant impact on our ability to function as an adult. This course will introduce students to the theory of attachment, covering areas such as patterns of attachment across the lifespan, relevant development theories, challenges of adolescence, adult attachment styles and relationships, how different attachment issues may manifest at different stages of life, and practical implications of attachment for conducting counselling sessions. The neuroscience of attachment, the implications for attachment in trauma recovery and the development of psychopathology will be explored. Teaching will be seminar style involving regular class discussion and small-group activities."
"01/01/2017","108973","A","Counsel & Psych Theories","Counselling and Psychotherapy Theories","3.00","3.00","3.00","M10","N","1","There are many different approaches to counselling and psychotherapy. This course will introduce students to the key philosophical and theoretical approaches which guide current practice. Areas covered include Psychoanalytic and Psychodynamic Theory; Behaviour Therapy; Cognitive Behaviour Therapy (CBT); Rational Emotive Behaviour Therapy (REBT); Solution-Focused Brief Therapy; Therapeutic Conversations; Family Systems Therapy,Dialectical Behaviour Therapy (DBT), Feminist and Multicultural Counselling, and Transpersonal approaches."
"01/01/2017","108974","A","Counselling Skills 2","Counselling Skills 2","3.00","3.00","3.00","GS8","N","1","Counselling Skills 2 extends the skills learned in Counselling 1. The subject introduces students to counselling skills that are involved in analysing client data generated in the first phase of counselling, and in assisting clients to move towards taking appropriate self-responsibility and action. Students will be taught skills to establish contexts within which clients can generate their own solutions to presenting problems. Students will also be taught a range of core therapy skills to identify and engage clients? strengths in aid of effective measures to overcome problems. Skills for dealing effectively with common difficulties that present in counselling will also be taught and practiced."
"01/01/2017","108975","A","Overview of Mental Health","Overview of Mental Health","3.00","3.00","3.00","M10","N","1","Overview of Mental Health seeks to introduce counsellors to current understanding about lived experience and the effects of stigma and discrimination for people experiencing mental illness and their significant others.  There is opportunity to develop knowledge about the types of disorders as they are currently understood and outlined in the DSM-V or ICD-10.  Students will also develop assessment skills to recognize the range of signs and symptoms and facilitate effective communication with other mental health professionals.  Emphasis will be placed on the lived experience and recovery model, and a person-centred approach."
"01/01/2017","108976","A","Nature of Grief","Nature of Grief","3.00","3.00","3.00","M10","N","1","This course aims to provide an experiential, theoretical and evidence based framework for understanding the nature and characteristics of grief, and its potential to affect any dimension of the individual: physical, emotional, psychological, social, behavioural and spiritual."
"01/01/2017","108977","A","CBT and Trauma","Cognitive Behaviour Therapy","3.00","3.00","3.00","M10","N","1","This course will introduce students to Cognitive-Behaviour Therapy (CBT), an evidence-based treatment suitable for use with a variety of mental health disorders and issues.  Students will learn about the background and theoretical basis of CBT (including the evidence base, rationale, CBT model, and indications and contraindications for use), and gain skills in determining client suitability for CBT treatment and assessing behavioural and cognitive functioning. They will also develop knowledge, skills, and confidence in the use of the behavioural and cognitive techniques and processes of CBT in the counselling setting.  They will become aware of the strengths and limitations of this approach in practice."
"01/01/2017","108978","A","Interpersonal Therapy","Interpersonal Therapy","3.00","3.00","3.00","M10","N","1","This course introduces students to interpersonal psychotherapy (IPT), an evidence-based treatment suitable for use with a variety of mental health disorders and issues. Students will learn about the background and theoretical basis of IPT, will better understand experiences of consumer and carer experiences of mental health, and gain skills in determining client suitability for IPT treatment. They will also develop knowledge, skills, and confidence in the use of the techniques and processes of IPT in the counselling setting, and will experience the role of supervision in enhancing IPT practice in real-life settings."
"01/01/2017","108979","A","Narrative Approaches","Narrative Approaches to Counselling","3.00","3.00","3.00","M10","N","1","This course provides a rigorous introduction to narrative practice. All of the central practices of the narrative approach will be explored, along with an accessible introduction to the theories and thinking that informs the practice. This introduction is relevant for a range of contexts including counselling and working with groups and communities.  It will include explorations of the key ideas of narrative therapy, with an emphasis on developing skills in using the narrative approach and how these might apply in a variety of settings."
"01/01/2017","108980","A","Counselling Applications","Mindfulness-based Counselling Applications","3.00","3.00","3.00","M10","N","1","This course provides an introduction to three important treatment modalities suitable for use in counselling and psychotherapy: mindfulness, acceptance and commitment therapy (ACT), and mindfulness based cognitive therapy (MBCT). Students will learn about the background, theoretical bases, evidence bases, and indications and contraindications for these therapies, and will develop knowledge, skills, and confidence in the use of these techniques and processes in the counselling setting."
"01/01/2017","108981","A","Hypnosis","Hypnosis","3.00","3.00","3.00","M10","N","1","This course provides an introduction to the theory of hypnosis and the practice of hypnotherapy, an evidence-based treatment suitable for use with a variety of mental and physical health issues. Students will learn about the background of hypnosis and theoretical basis of hypnotherapy,including evidence-base, plus indications and contraindications for its use. They will gain knowledge about the structure of a hypnotherapy session, techniques and processes that can be utilised, and develop skills and confidence to use techniques including induction, relaxation and deepening, direct and indirect suggestion, and realerting, in a counselling setting. Use of hypnotherapy in various contexts (e.g. smoking cessation, eating disorders, depression, anxiety, and pain management) will also be explored.  Students will appreciate the strengths and limitations of this therapy."
"01/01/2017","108982","A","Thesis","Thesis","12.00","12.00","12.00","M10","N","1","The course aims to develop in student the capacity to work independently under the guidance of a supervisor to carry out research and to effectively communicate the need for, process of, and results of the research.  Each student will develop a research proposal and a literature review, present a seminar regarding their research, and prepare an individual research dissertation that exhibits original investigation, analysis and reviewed journal, with additional supporting material."
"01/01/2017","108983","A","Counselling Placement I","Counselling Placement I","6.00","6.00","6.00","GS8","N","1","This course provides Master of Counselling and Psychotherapy students with supervised practical experience in counselling and psychotherapy.  Students will have the opportunity to increase their knowledge of and practice in applying counselling and psychotherapeutic skills with clients, as well as gain experience in writing case notes and reports in this setting.  They will also develop experience in collaboration with other health professionals and families of clients, and referral to appropriate other health professionals.  Successful completion of this course is required for graduation in the clinical pathway of the Masters of Counselling and Psychotherapy, and this in turn will enable graduates to meet entry-level registration requirements of the Psychotherapy and Counselling Federation of Australia."
"01/01/2017","108984","A","Family and Relationships","Family & Relationships Counselling","3.00","3.00","3.00","M10","N","1","This course examines developmental and therapeutic issues that relate to working with families and couples. A survey of pioneering theory and technique leads into contemporary, post-modern and integrative approaches. The course first examines family systems and structure, family development stages and the types of stresses a family may have to negotiate. It will introduce a range of models of family and couples counselling, including multigenerational, experiential, cognitive behavioural, emotion-focused, narrative, solution-focussed and integrative models, and note their relevance in group counselling. It will address assessment techniques and practical interventions, and provide skills development in applying systems theory in counselling."
"01/01/2017","108985","A","Child and Adolescent","Counselling of Children and Adolescents","3.00","3.00","3.00","M10","N","1","Counselling with children and adolescents is a specialist area that requires a particular child-centred perspective and creative, flexible application of skills and knowledge. This course will introduce advanced skills and approaches for responding to young clients from a dynamic, emotion-focused, and person-centred perspective. Presented as intensive workshops, the course equips counsellors to apply appropriate micro-skills, to synthesise theoretical frameworks and evaluate techniques that may be suitable for an individual client. Reviews of recent research and the essentials of trauma-informed practice will be integrated into a highly experiential program."
"01/01/2017","108986","A","Theory & Practice Couns psych","Theory & Practice of Counselling and Psychotherapy","3.00","3.00","3.00","M10","N","1","This course provides students with skills and concepts for working with some of the challenges that they are likely to encounter whilst on placement, and beyond. It builds upon the counselling skills, theories and therapeutic models taught in first year and addresses how to develop standards of best practice in working with specific clinical issues and varied populations likely to be encountered in placements. These include responding to common presenting problems, such as depression and anxiety. The course is designed to be responsive to current emerging need in the counselling profession.
Students will learn particular theoretical and practical approaches to working with these clients groups, the evidence base for these approaches, the strengths and limitations of these approaches, and when and how to liaise with other professionals in relation to targeted issues. The course will have a particular focus on case conceptulisation and treatment planning. Finally, the course will address the principles of approaching new areas of clinical practice by teaching skills in using theory, relevant research and practice-based literature to help students develop their own philosophy of counselling, incorporating best practice approaches to challenging areas of practice."
"01/01/2017","108987","A","Expressive Therapies","Expressive Therapies: Creative Arts in Counselling","3.00","3.00","3.00","M10","N","1","Counselling with expressive and creative arts therapies is an area of specialised competencies that requires an advanced person-centred perspective. Expressive and creative arts therapies involve flexible application of skills and knowledge to the practice of counselling and psychotherapy. This course will introduce theory, research and skills in a range of strength-based modalities that utilise the creative arts. Expressive therapies skills and approaches are designed to provide highly flexible, individualised and evidence-based ways of supporting a wide range of clients across the lifespan, who present for counselling with a variety of presenting issues. Expressive therapies can be most valuable in support of the development of emotional regulation, self-reflection, self-awareness and self-discovery.

Presented in an intensive seminar format, this course introduces students to a range of modalities, that include the use of metaphor, symbol work, art, therapeutic writing, music in therapy, and somatic-focused activities. Reviews of recent research, and the use of non-verbal, creative arts-based activities will be integrated into a highly experiential skills-based program."
"01/01/2017","108988","A","Counselling Placement IA","Counselling Placement IA","0.00","0.00","3.00","NOG","N","2","Placement IA provides Master of Counselling and Psychotherapy students with supervised practical experience in counselling and psychotherapy. Through Placement with an approved service provider and individual and group supervision with qualified practitioners, students will have the opportunity to increase their knowledge of, and practice, counselling and psychotherapeutic skills with clients, as well as gain experience in writing case notes and reports in this setting. They will also develop experience in collaboration with other health professionals and families of clients, and referral to appropriate other health professionals."
"01/01/2017","108989","A","Counselling Placement IB","Counselling Placement IB","6.00","6.00","3.00","GS8","Y","2","Placement IB provides Master of Counselling and Psychotherapy students with supervised practical experience in counselling and psychotherapy. Through Placement with an approved service provider and indivudual and group supervision with qualified practitioners, students will increase their knowledge of, and practise, counselling and psychotherapeutic skills with clients, as well as gain experience in writing case notes and reports in this setting. They will also develop experience in collaboration with other health professionals and families of clients, and referral to appropriate other health professionals as practiced in their specific setting. Finally, students will complete two essay assignments: a critical reflection on their emerging personal philosophy of counselling practice, and a research-based project specific to the counselling setting."
"01/01/2017","108990","A","Oral Epidemiology","Oral Epidemiology","3.00","3.00","3.00","M10","N","1","This course covers the specific aspects of epidemiological methods of measuring and analysis of the common oral health diseases and disorders. Emphasis is placed on the assessment of oral health outcomes and their distributions in populations. The course provides opportunities for students to understand the oral health outcomes measurements and its distribution and the worldwide and national burdens or oral diseases."
"01/01/2017","108991","A","Oral Health Policy","Oral Health Policy","3.00","3.00","3.00","M10","N","1","This course in oral health policy will provide students with the opportunity to develop an in-depth understanding of issues in the analysis of oral health problems and the development and implementation of policy, with a particular focus on oral health policy in Australia. It will develop students? understanding of key challenges in public health practice and arm students with theoretical frameworks for developing and analysing policy, and an understanding of principles and practice of policy development and implementation. Students will have the opportunity to apply these learnings to other contexts."
"01/01/2017","108992","A","Global public health","Global public health","3.00","3.00","3.00","M10","N","1","This course will allow students to develop a critical understanding of the drivers that have resulted in global health risks, especially different health outcomes between high and low income countries. Students will learn about measures of global burden of disease and how these can be used to understand global health challenges and health disparities between countries in terms of communicable and non-communicable diseases. Students will draw on their knowledge of epidemiology, health promotion and public health evaluation to analyse and evaluate global health challenges and responses, and develop a critical appreciation of the health system and policy levers that can be used to improve health outcomes. They will also learn about the role of international agencies (e.g. World Health Organisation, World Bank, IMF, Gates Foundation, UNICEF, AusAid), how these articulate with the work done at a national and local level, and how coordinated global action is required to tackle many of the most pressing global health challenges."
"01/01/2017","108993","A","Soc Determinants of Oral Hlth","Societal Determinants of Oral Health","3.00","3.00","3.00","M10","N","1","This course will offer students the opportunity to explore the intersection of demography, epidemiology and development in oral health. Using principles and theories from the disciplines of social epidemiology, population sciences, and political economy, the students will gain understanding of how different factors both independently and interactively influence population oral health. Case studies from a range of contexts will explore the historical impact of demography, epidemiology and development on population oral health as well as to consider future change.
The resultant changing oral disease profile across populations over time will be considered in the context of both global and local policy determinants. 
Global, national and local influences and opportunities for oral health promotion and disease prevention will be explored by examining case studies in tobacco and sugar.
Students will explore the opportunities for oral health advocacy as well as the relative strengths and weaknesses of different prevention strategies in these varying contexts."
"01/01/2017","108994","A","Prevention of Oral Diseases","Prevention of Oral Diseases at Population Level","3.00","3.00","3.00","M10","N","1","This course aims to enable students to identify the high quality evidence base concerning the prevention of oral diseases and conditions. To achieve this goal, the course covers the discussion on the role of health professionals in the prevention of oral diseases and the promotion of oral and general health at a population level. The course discusses the limitations of traditional approaches to prevention and highlights the concepts and principals of oral health promotion. Its addresses the life course approach and the social determinants approach to promoting oral health and interpreting the determinants of clustering of oral health-related behaviours. Strategies to promote and prevent dental diseases and conditions are also discussed.
This course focuses on oral health promotion underlying determinants of health and the incorporation of general health strategies, which address common risk factors to chronic diseases. This approach intends to put oral health professionals in a broader context emphasising that structural and environmental interventions are more likely to benefit the population than more restricted programs promoting changes in individual behaviours."
"01/01/2017","108995","A","Population Oral Hlth Dissert","Population Oral Health Dissertation","12.00","12.00","12.00","M10","N","1","The Population Oral Health Dissertation provides an opportunity for the student, under supervision from an experienced researcher, to design and execute a research project in an area of population oral health. Following preparatory work and the research, the student will prepare a dissertation (conventional written narrative, publication, or a combination of conventional and publication formats) embodying the results of original investigation."
"01/01/2017","108996","A","Treatment of Addiction","Assessment and Treatment of Addiction","3.00","3.00","3.00","M10","N","1","This course will help you understand pathways from dependence to recovery and how we match the treatment to the patient's goals. First we will look at how we can identify risky use and intervene early. An extensive range of treatments is available to support people with moderate to severe dependence, depending on their goals. Some treatments will address physical dependence, while others focus on psychological factors and reintegration into the community. We will review the range of psychosocial and pharmacological treatments that can be used to support people to manage withdrawal and prevent relapse. Evidence-base of treatments, policy options and public health approaches will be reviewed. Population groups with special needs, and the rationale for addressing those special needs, will be discussed. The treatment of comorbidities, particularly mental health and substance use disorders, is an important example of special needs that will be addressed in some detail. Hurdles to access treatment will be reviewed as well as, the place of systematic reviews and guidelines in promoting the translation of evidence into practice."
"01/01/2017","108997","A","Public Health Evaluation","Knowing What Works - Evaluation for Public Health","3.00","3.00","3.00","M10","N","1","In the era of evidence-based practice and policy in healthcare, everyone needs evidence on how well an intervention ?works? and whether it provides ?value for money? to inform funding decisions. Evaluation is a tool to provide such information: measuring the success of the intervention in achieving its intended outcomes, determining its value, and providing information on how to improve the intervention to attain even greater success. 

This course is designed to help students to answer questions such as ""Should a new vaccine to protect against invasive meningococcal disease be recommended in publicly funded immunization programs? Did the new parent education program actually result in more children being vaccinated? If not, how can we improve the program?"" The course aims to extend students? understanding of the evaluation process and quantitative and qualitative approaches which are used to evaluate a wide range of public health interventions. Using real world examples, emphasis is placed on the value of integrated/mixed evaluation approaches. The course equips students with the practical knowledge and skills to design and apply an integrated framework to evaluate a public health intervention."
"01/01/2017","108998","A","Pub Hlth Leadership & Advocacy","Leadership and Advocacy for Public Health Action","3.00","3.00","3.00","M10","N","1","This course introduces students to critical policy analysis, the principles and practice of public health advocacy and fundamental leadership theories. Students will learn public health frameworks for policy development and analysis, consider the ethics of public health policy making, and explore the policy cycle and the impact of politics on public policy. They will explore the use of evidence in public health advocacy and learn how to develop public health advocacy campaigns. They will learn about and practice essential skills for advocating for public health action including building coalitions, working with communities and communicating with politicians, policy makers, the public and the media in order to further public health goals. Leadership models and theories will be covered and students will develop their personal leadership capacity through reflection and application of skills in a mock policy hearing."
"01/01/2017","108999","A","Promoting Health","Promoting Health in Individuals and Populations","3.00","3.00","3.00","M10","N","1","This course is designed to provide students with an in depth understanding of the theory behind the principles and practice of health promotion and the practical application of those theories across a broad spectrum of the community. It will allow students to understand health promotion at the individual, group, community and national levels, as well as supporting critical thinking around the social and environmental determinants of health. The course will also focus on the importance of planning and evaluation in enhancing the quality of health promotion interventions and will also discuss many of the challenges facing health promotion today both in the developed and the developing world."
