"Eff_Date","Course_ID","Offer_Nbr","Acad_Group","Subject","Catalogue","Approved","Campus","Sch_Print","Cat_Print","Print","Acad_Org","Career","Schedule_Course","Band_ID","Rq_Group","Discp_Grp_Cd","Field_of_Ed_Cd"
"01/01/2017","108714","1","BUS","WINE","7007","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","","0903","080300"
"01/01/2017","108715","2","BUS","CORPFIN","6009OL","A","OL","Y","Y","Y","BUSSCH","PGCW","Y","3","","0999","081105"
"01/01/2017","108715","1","BUS","CORPFIN","6009","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","","0999","081105"
"01/01/2017","108716","2","BUS","CORPFIN","6010OL","A","OL","Y","Y","Y","BUSSCH","PGCW","Y","3","","0999","081105"
"01/01/2017","108716","1","BUS","CORPFIN","6010","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","","0999","081105"
"01/01/2017","108717","1","BUS","CORPFIN","6011","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","","0999","081105"
"01/01/2017","108717","2","BUS","CORPFIN","6011OL","A","OL","Y","Y","Y","BUSSCH","PGCW","Y","3","","0999","081105"
"01/01/2017","108718","1","BUS","CORPFIN","6012","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","Y","3","","0999","081105"
"01/01/2017","108718","2","BUS","CORPFIN","6012OL","A","OL","Y","Y","Y","BUSSCH","PGCW","N","3","","0999","081105"
"01/01/2017","108719","1","ENG","ELEC ENG","4068B","A","NTRCE","Y","Y","Y","ELECENG","UGRD","N","2","","0703","031399"
"01/01/2017","108720","1","ECIC","PROJMGNT","2021","A","NTRCE","Y","Y","Y","ECIC","UGRD","Y","3","","","080315"
"01/01/2017","108720","2","ECIC","PROJMGNT","2021NA","A","NGA","Y","Y","Y","ECIC","UGRD","Y","3","","","080315"
"01/01/2017","108721","1","BUS","MARKETNG","3507","A","NTRCE","Y","Y","Y","BUSSCH","UGRD","N","3","","0903","080505"
"01/01/2017","108721","2","BUS","MARKETNG","3507NA","A","NGA","Y","Y","Y","BUSSCH","UGRD","N","3","","0903","080505"
"01/01/2017","108722","1","BUS","INTBUS","3505","A","NTRCE","Y","Y","Y","BUSSCH","UGRD","N","3","","0903","080311"
"01/01/2017","108722","2","BUS","INTBUS","3505NA","A","NGA","Y","Y","Y","BUSSCH","UGRD","N","3","","0903","080311"
"01/01/2017","108723","1","BUS","COMMGMT","3510","A","NTRCE","Y","Y","Y","BUSSCH","UGRD","N","3","","0904","080301"
"01/01/2017","108723","2","BUS","COMMGMT","3510NA","A","NGA","Y","Y","Y","BUSSCH","UGRD","N","3","","0904","080301"
"01/01/2017","108724","1","ECIC","ENTREP","7061A","A","NTRCE","Y","Y","Y","ECIC","PGCW","Y","3","002201","","080301"
"01/01/2017","108725","1","ECIC","ENTREP","7061B","A","NTRCE","Y","Y","Y","ECIC","PGCW","Y","3","002201","","080301"
"01/01/2017","108726","1","BUS","MANAGEMT","7014","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","N","3","","0904","080300"
"01/01/2017","108727","1","MATH","APP MTH","4101","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108728","1","MATH","APP MTH","4102","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108729","1","MATH","APP MTH","4114","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108730","1","MATH","APP MTH","4116","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108731","1","MATH","APP MTH","4120","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108732","1","MATH","APP MTH","4121","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108733","1","MATH","APP MTH","4122","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108734","1","MATH","APP MTH","4123","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108735","1","MATH","MATHS","4112","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108736","1","MATH","PURE MTH","4102","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108737","1","MATH","PURE MTH","4107","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108738","1","MATH","PURE MTH","4109","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108739","1","MATH","PURE MTH","4119","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108740","1","MATH","PURE MTH","4122","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108741","1","MATH","PURE MTH","4123","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010101"
"01/01/2017","108742","1","MATH","PURE MTH","4124","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","N","2","002429","0501","010101"
"01/01/2017","108743","1","MATH","STATS","4101","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010103"
"01/01/2017","108744","1","MATH","STATS","4103","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010103"
"01/01/2017","108745","1","MATH","STATS","4105","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010103"
"01/01/2017","108746","1","MATH","STATS","4106","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","Y","2","002429","0501","010103"
"01/01/2017","108747","1","MATH","STATS","4108","A","NTRCE","Y","Y","Y","MATHSCI","UGRD","N","2","002429","0501","010103"
"01/01/2017","108748","1","BUS","INTBUS","3600","A","NTRCE","Y","Y","Y","BUSSCH","UGRD","N","3","","0903","080311"
"01/01/2017","108749","1","MED","HEALTH","3000A","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","0806","010900"
"01/01/2017","108750","1","MED","HEALTH","3000B","A","NTRCE","Y","Y","Y","HLTHSCFO","UGRD","Y","2","","0806","010900"
"01/01/2017","108751","1","MED","PSYCHOL","4300A","A","NTRCE","Y","Y","Y","PSYCHOLOGY","UGRD","Y","1","","0201","090701"
"01/01/2017","108752","1","MED","PSYCHOL","4300B","A","NTRCE","Y","Y","Y","PSYCHOLOGY","UGRD","Y","1","","0201","090701"
"01/01/2017","108753","1","MED","PSYCHOL","4301","A","NTRCE","Y","Y","Y","PSYCHOLOGY","UGRD","Y","1","","0201","090701"
"01/01/2017","108754","1","MED","PSYCHOL","4302","A","NTRCE","Y","Y","Y","PSYCHOLOGY","UGRD","Y","1","","0201","090701"
"01/01/2017","108755","1","MED","PSYCHOL","4303","A","NTRCE","Y","Y","Y","PSYCHOLOGY","UGRD","N","1","","0201","090701"
"01/01/2017","108756","1","MED","PSYCHOL","4304","A","NTRCE","Y","Y","Y","PSYCHOLOGY","UGRD","Y","1","","0201","090701"
"01/01/2017","108757","1","MED","PSYCHOL","4308","A","NTRCE","Y","Y","Y","PSYCHOLOGY","UGRD","Y","1","","0201","090701"
"01/01/2017","108758","1","MED","PSYCHOL","4309","A","NTRCE","Y","Y","Y","PSYCHOLOGY","UGRD","Y","1","","0201","090701"
"01/01/2017","108759","1","MED","RSCHMED","8225","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","108760","1","MED","RSCHMED","8226","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","108761","1","BUS","COMMGMT","7500","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","N","3","","0904","080301"
"01/01/2017","108762","1","BUS","INTBUS","7600","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","N","3","","0903","080311"
"01/01/2017","108763","1","BUS","MARKETNG","7500","A","NTRCE","Y","Y","Y","BUSSCH","PGCW","N","3","","0903","080505"
"01/01/2017","108764","1","CON","MUSIC","1100","A","NTRCE","Y","Y","Y","ELDERCON","NAWD","Y","1","","0605","100101"
"01/01/2017","108765","1","CON","MUSIC","1101","A","NTRCE","Y","Y","Y","ELDERCON","NAWD","Y","1","","0605","100101"
"01/01/2017","108766","1","CON","MUSIC","1102","A","NTRCE","Y","Y","Y","ELDERCON","NAWD","Y","1","","0605","100101"
"01/01/2017","108767","1","CON","MUSIC","1103","A","NTRCE","Y","Y","Y","ELDERCON","NAWD","Y","1","","0605","100101"
"01/01/2017","108768","1","CON","MUSIC","1104","A","NTRCE","Y","Y","Y","ELDERCON","NAWD","Y","1","","0605","100101"
"01/01/2017","108769","1","ARTS","RSCHARTS","8119","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0199","000009"
"01/01/2017","108770","1","CON","MUSIC","1105","A","NTRCE","Y","Y","Y","ELDERCON","NAWD","Y","1","","0605","100101"
"01/01/2017","108771","1","CON","MUSIC","1106","A","NTRCE","Y","Y","Y","ELDERCON","NAWD","Y","1","","0605","100101"
"01/01/2017","108772","1","SCI","SCIENCE","3600","A","NTRCE","Y","Y","Y","SCIFO","UGRD","Y","2","","0499","019999"
"01/01/2017","108773","1","MED","RSCHMED","8227","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","108774","1","MED","PUB HLTH","4400B","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108775","1","MED","PUB HLTH","4273","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108776","1","MED","PUB HLTH","4276","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108777","1","MED","PUB HLTH","4278","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108778","1","MED","PUB HLTH","4500OL","A","OL","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108779","1","MED","PUB HLTH","4275","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108780","1","MED","SPRH","4500","A","NTRCE","Y","Y","Y","MEDICINE","UGRD","Y","3","","0899","060107"
"01/01/2017","108781","1","MED","SPRH","4202","A","NTRCE","Y","Y","Y","MEDICINE","UGRD","Y","3","","0899","060107"
"01/01/2017","108782","1","MED","PUB HLTH","4313","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108783","1","MED","PUB HLTH","4274","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108784","1","MED","PUB HLTH","4308","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108785","1","MED","PUB HLTH","4347","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108786","1","MED","PUB HLTH","4400A","A","NTRCE","Y","Y","Y","PUBLICHLTH","UGRD","Y","2","","0809","061399"
"01/01/2017","108787","1","CON","MUSHONS","4007","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","N","1","","0604","100101"
"01/01/2017","108788","1","ARTS","ENGL","4010","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","N","1","","0101","091500"
"01/01/2017","108789","1","DENT","DENT","4610B","A","NTRCE","Y","Y","Y","DENTAL","UGRD","Y","3","","0807","060701"
"01/01/2017","108790","1","DENT","DENT","4610A","A","NTRCE","Y","Y","Y","DENTAL","UGRD","Y","3","","0807","060701"
"01/01/2017","108791","1","EDUC","EDUC","4611","A","NTRCE","Y","Y","Y","EDUCS","UGRD","N","5A","","0302","070105"
"01/01/2017","108792","1","ENG","C&ENVENG","3020","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","N","2","","0702","030999"
"01/01/2017","108793","1","ENG","C&ENVENG","7020","A","NTRCE","Y","Y","Y","CIV&ENVENG","PGCW","N","2","","0702","030999"
"01/01/2017","108794","1","ENG","C&ENVENG","4041","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","Y","2","","0702","030999"
"01/01/2017","108795","1","ENG","C&ENVENG","7100","A","NTRCE","Y","Y","Y","CIV&ENVENG","PGCW","N","2","","0702","030999"
"01/01/2017","108796","1","ENG","C&ENVENG","2030","A","NTRCE","Y","Y","Y","CIV&ENVENG","UGRD","Y","2","","0702","030903"
"01/01/2017","108797","1","SCI","SCIENCE","3510","A","NTRCE","Y","Y","Y","SCIFO","UGRD","Y","2","","0499","019999"
"01/01/2017","108798","1","CON","MUSIC","2030","A","NTRCE","Y","Y","Y","CASM","UGRD","Y","1","","0605","100101"
"01/01/2017","108799","1","CON","MUSIC","1107","A","NTRCE","Y","Y","Y","CASM","UGRD","N","1","","0605","100101"
"01/01/2017","108800","1","CON","MUSIC","1108","A","NTRCE","Y","Y","Y","CASM","UGRD","N","1","","0605","100101"
"01/01/2017","108801","1","CON","MUSGEN","3010","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0605","100101"
"01/01/2017","108802","1","CON","MUSIC","3001","A","NTRCE","Y","Y","Y","CASM","UGRD","Y","1","","0605","100101"
"01/01/2017","108803","1","CON","MUSPFPED","6015","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0605","100101"
"01/01/2017","108804","1","CON","MUSPFPED","6016","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0605","100101"
"01/01/2017","108805","1","CON","MUSPERF","6008","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0604","100101"
"01/01/2017","108806","1","CON","MUSPERF","7024","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0604","100101"
"01/01/2017","108807","1","CON","MUSPERF","7025","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0604","100101"
"01/01/2017","108808","1","ARCH","RSCHARCH","8104","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","1001","000009"
"01/01/2017","108809","1","CON","MUSGEN","3011","A","NTRCE","Y","Y","Y","ELDERCON","UGRD","Y","1","","0605","100101"
"01/01/2017","108810","1","CON","MUSPERF","7023","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0604","100101"
"01/01/2017","108811","1","CON","MUSPERF","7026","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0604","100101"
"01/01/2017","108812","1","ARTS","CLAS","3030","A","NTRCE","Y","Y","Y","CLASSICS","UGRD","N","1","","0199","090305"
"01/01/2017","108813","1","ARTS","POLIS","1105","A","NTRCE","Y","Y","Y","POLITICS","UGRD","Y","1","","0206","090101"
"01/01/2017","108814","1","ARTS","JAPN","3223","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","Y","1","","0105","091515"
"01/01/2017","108815","1","MED","RSCHMED","8228","A","NTRCE","Y","Y","Y","GRADSTUD","PGRS","Y","","","0806","000009"
"01/01/2017","108816","1","ARTS","ASIA","2028","A","NTRCE","Y","Y","Y","ASIANSTD","UGRD","N","1","","0105","090399"
"01/01/2017","108817","1","ARTS","SOCI","2012","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002463","0299","090301"
"01/01/2017","108818","2","ARTS","SOCI","2014EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","N","1","002465","0299","090301"
"01/01/2017","108818","1","ARTS","SOCI","2014","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002465","0299","090301"
"01/01/2017","108819","1","ARTS","SOCI","3010","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002467","0299","090301"
"01/01/2017","108820","1","ARTS","ENGL","2215","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","002470","0101","091523"
"01/01/2017","108821","1","ARTS","ENGL","3105","A","NTRCE","Y","Y","Y","ENGLISH","UGRD","Y","1","002471","0101","091523"
"01/01/2017","108822","1","ARTS","ANTH","2057","A","NTRCE","Y","Y","Y","ANTHROPLGY","UGRD","Y","1","","0207","090303"
"01/01/2017","108823","1","EDUC","EDUC","7543A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","N","5A","","0302","070105"
"01/01/2017","108824","1","ARTS","ARTH","5524","A","NTRCE","Y","Y","Y","HISTORY","PGCW","N","1","","0102","090305"
"01/01/2017","108824","2","ARTS","ARTH","5524EX","A","EXT","Y","Y","Y","HISTORY","PGCW","N","1","","0102","090305"
"01/01/2017","108825","1","ARTS","HIST","2090","A","NTRCE","Y","Y","Y","HISTORY","UGRD","Y","1","","0102","090305"
"01/01/2017","108826","1","ARTS","HIST","2089","A","NTRCE","Y","Y","Y","HISTORY","UGRD","Y","1","","0102","090305"
"01/01/2017","108827","1","ARTS","HIST","3057","A","NTRCE","Y","Y","Y","HISTORY","UGRD","Y","1","","0102","090305"
"01/01/2017","108828","1","CON","MUSPERF","7027","A","NTRCE","Y","Y","Y","ELDERCON","PGCW","Y","1","","0604","100101"
"01/01/2017","108829","1","ARTS","MDIA","2336","A","NTRCE","Y","Y","Y","MEDIA","UGRD","Y","1","","0299","100701"
"01/01/2017","108830","2","ARTS","GEND","2016EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","N","1","002453","0299","090313"
"01/01/2017","108830","1","ARTS","GEND","2016","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002453","0299","090313"
"01/01/2017","108831","2","ARTS","GEND","3016EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","N","1","002457","0299","090313"
"01/01/2017","108831","1","ARTS","GEND","3016","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002457","0299","090313"
"01/01/2017","108832","2","ARTS","SOCI","3009EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","N","1","002466","0299","090301"
"01/01/2017","108832","1","ARTS","SOCI","3009","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002466","0299","090301"
"01/01/2017","108833","1","ARTS","SOCI","2011","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002462","0299","090301"
"01/01/2017","108833","2","ARTS","SOCI","2011EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","N","1","002462","0299","090301"
"01/01/2017","108834","2","ARTS","GEND","1106EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002452","0299","090313"
"01/01/2017","108834","1","ARTS","GEND","1106","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002452","0299","090313"
"01/01/2017","108835","2","ARTS","GEND","3019EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002459","0299","090313"
"01/01/2017","108835","1","ARTS","GEND","3019","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002459","0299","090313"
"01/01/2017","108836","2","ARTS","GEND","2019EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002456","0299","090313"
"01/01/2017","108836","1","ARTS","GEND","2019","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002456","0299","090313"
"01/01/2017","108837","2","ARTS","SOCI","3011EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002468","0299","090301"
"01/01/2017","108837","1","ARTS","SOCI","3011","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002468","0299","090301"
"01/01/2017","108838","1","ARTS","SOCI","2013","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002464","0299","090301"
"01/01/2017","108838","2","ARTS","SOCI","2013EX","A","EXT","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002464","0299","090301"
"01/01/2017","108839","1","ARTS","GEND","3017","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002458","0299","090313"
"01/01/2017","108840","1","ARTS","GEND","2017","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","N","1","002454","0299","090313"
"01/01/2017","108841","1","ARTS","SOCI","2010","A","NTRCE","Y","Y","Y","SOCIALINQ","UGRD","Y","1","002461","0299","090103"
"01/01/2017","108842","1","EDUC","EDUC","7544A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108843","1","EDUC","EDUC","7544B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108844","1","EDUC","EDUC","7543B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","N","5A","","0302","070105"
"01/01/2017","108845","1","EDUC","EDUC","7542A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108846","1","EDUC","EDUC","7542B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108847","1","EDUC","EDUC","7540A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108848","1","EDUC","EDUC","7540B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108849","1","EDUC","EDUC","7538A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108850","1","EDUC","EDUC","7538B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108851","1","EDUC","EDUC","7537A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108852","1","EDUC","EDUC","7537B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108853","1","WY","ABORIG","3000","A","NTRCE","Y","Y","Y","WILTOYERLO","UGRD","N","1","","0104","090311"
"01/01/2017","108854","1","EDUC","EDUC","7536A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108855","1","EDUC","EDUC","7536B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108856","1","EDUC","EDUC","7535A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108857","1","EDUC","EDUC","7535B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108858","1","EDUC","EDUC","7533A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108859","1","EDUC","EDUC","7533B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108860","1","EDUC","EDUC","7532A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108861","1","EDUC","EDUC","7532B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108862","1","EDUC","EDUC","7531A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108863","1","WY","ABORIG","3001","A","NTRCE","Y","Y","Y","WILTOYERLO","UGRD","Y","1","","0104","090311"
"01/01/2017","108864","1","EDUC","EDUC","7531B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108865","1","EDUC","EDUC","7529A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108866","1","EDUC","EDUC","7529B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108867","1","EDUC","EDUC","7528A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108868","1","EDUC","EDUC","7528B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108869","1","ARTS","POLIS","4005B","A","NTRCE","Y","Y","Y","POLITICS","UGRD","Y","1","","0206","090101"
"01/01/2017","108870","1","EDUC","EDUC","7527A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108871","1","EDUC","EDUC","7527B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108872","1","EDUC","EDUC","7526A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108873","1","EDUC","EDUC","7526B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108874","1","EDUC","EDUC","7525A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108875","1","EDUC","EDUC","7525B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108876","1","EDUC","EDUC","7524A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108877","1","EDUC","EDUC","7524B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108878","1","EDUC","EDUC","7523A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108879","1","EDUC","EDUC","7523B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108880","1","EDUC","EDUC","7522A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108881","1","EDUC","EDUC","7522B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108882","1","EDUC","EDUC","7521A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108883","1","EDUC","EDUC","7521B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108884","1","EDUC","EDUC","7520A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108885","1","EDUC","EDUC","7520B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108886","1","EDUC","EDUC","7519A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108887","1","EDUC","EDUC","7519B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108888","1","EDUC","EDUC","7518A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108889","1","EDUC","EDUC","7518B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108890","1","EDUC","EDUC","7517A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","N","5A","","0302","070105"
"01/01/2017","108891","1","EDUC","EDUC","7517B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","N","5A","","0302","070105"
"01/01/2017","108892","1","EDUC","EDUC","7516A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108893","1","EDUC","EDUC","7516B","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
"01/01/2017","108894","1","EDUC","EDUC","7515A","A","NTRCE","Y","Y","Y","EDUCS","PGCW","Y","5A","","0302","070105"
